# #fake COV
2.158788964152336121e-02 -1.092719472944736481e-02 1.638746238313615322e-03 1.921851362567394972e-04 9.447881602682173252e-04 6.837932160124182701e-04 7.137577631510794163e-04 9.761096443980932236e-04 8.530960185453295708e-04 2.012808690778911114e-04 1.032257685437798500e-03 9.014233364723622799e-05 4.732584347948431969e-04 2.632040996104478836e-04 3.704581176862120628e-04 2.586669143056496978e-05 3.531444235704839230e-04 1.191206247312948108e-04 4.198151873424649239e-04 3.470750525593757629e-04 1.354322157567366958e-04 8.412352181039750576e-04 3.191055729985237122e-04 -2.890328323701396585e-05 2.982039004564285278e-04 3.463383472990244627e-04 4.396875738166272640e-06 -3.285690618213266134e-04 2.157599228667095304e-04 -6.364341970765963197e-05 -2.906194131355732679e-04
-1.095561124384403229e-02 2.824502065777778625e-02 -2.289727097377181053e-03 1.429080148227512836e-03 -2.340222272323444486e-05 5.806291010230779648e-04 7.425454678013920784e-04 2.881506516132503748e-04 4.524423275142908096e-04 7.276818359969183803e-05 -1.466191897634416819e-04 3.968250239267945290e-04 6.003704620525240898e-04 5.413402686826884747e-04 4.879922198597341776e-04 7.079246570356190205e-04 3.267678257543593645e-04 6.351748015731573105e-04 3.342864220030605793e-04 9.810288902372121811e-04 4.860166518483310938e-04 8.503697463311254978e-04 6.731298053637146950e-04 2.567136543802917004e-04 1.471362193115055561e-04 3.381734422873705626e-04 2.841459172486793250e-05 -6.209578714333474636e-05 3.821492646238766611e-05 -2.862142573576420546e-04 2.801111259032040834e-04
1.472971518523991108e-03 -2.043430460616946220e-03 6.408237852156162262e-03 -1.843034406192600727e-03 1.154883066192269325e-03 6.273709004744887352e-05 9.676129557192325592e-04 2.260138571728020906e-04 7.983905961737036705e-04 7.789456867612898350e-04 6.434223032556474209e-04 4.084594547748565674e-04 6.689108558930456638e-04 2.949284971691668034e-04 7.826389628462493420e-04 2.126934705302119255e-04 2.051623305305838585e-04 1.504498504800722003e-04 1.135054990299977362e-04 5.036371294409036636e-04 3.363322757650166750e-04 4.218052199576050043e-04 4.119446966797113419e-04 1.987347059184685349e-04 2.072065544780343771e-04 4.067567642778158188e-04 -1.221342245116829872e-07 -3.756612131837755442e-04 1.462505606468766928e-04 3.880138683598488569e-04 4.276247636880725622e-04
4.958208883181214333e-04 1.760221668519079685e-03 -1.842672703787684441e-03 5.261621903628110886e-03 -6.759662064723670483e-04 1.239605946466326714e-03 3.457828133832663298e-04 5.640660529024899006e-04 6.854886887595057487e-04 3.878497809637337923e-04 8.297854801639914513e-04 2.446300350129604340e-04 1.100650988519191742e-03 1.575397036504000425e-04 3.386029275134205818e-04 6.117090233601629734e-04 6.225436809472739697e-04 4.696007817983627319e-04 1.194620381284039468e-05 5.316361784934997559e-04 5.274721770547330379e-04 2.519365225452929735e-04 8.284217619802802801e-05 5.006802966818213463e-04 6.176714668981730938e-04 -6.242844392545521259e-05 -2.063925785478204489e-04 -2.459365059621632099e-04 -1.090911391656845808e-04 3.950067548430524766e-05 4.658465040847659111e-04
1.039446215145289898e-03 7.655892841285094619e-05 1.206461456604301929e-03 -7.941997027955949306e-04 7.294027600437402725e-03 -5.336611066013574600e-04 9.650334832258522511e-04 2.757733745966106653e-04 3.281151584815233946e-04 2.732692810241132975e-04 3.948032390326261520e-04 2.166231715818867087e-04 6.086744251661002636e-04 5.274894065223634243e-04 4.499749920796602964e-04 6.287851720117032528e-04 3.231684095226228237e-04 3.509659436531364918e-04 1.265086611965671182e-04 4.226773162372410297e-04 2.155162510462105274e-04 7.324584294110536575e-04 -1.439939078409224749e-04 5.092335632070899010e-04 1.084514806279912591e-04 -2.658099947439040989e-05 -6.243169627850875258e-05 1.977839856408536434e-04 4.268567863618955016e-05 2.910464245360344648e-04 2.344451932003721595e-04
5.635420093312859535e-04 4.356679346528835595e-05 4.365204076748341322e-04 7.366359350271522999e-04 -5.826979177072644234e-04 3.406464820727705956e-03 -3.213539894204586744e-04 6.645947578363120556e-04 2.058107347693294287e-04 4.590587341226637363e-04 1.265064056497067213e-04 1.056609326042234898e-04 1.050169303198345006e-04 1.795554126147180796e-04 -1.206203160108998418e-05 3.600077252485789359e-05 2.496441302355378866e-04 7.770122465444728732e-05 -1.355267449980601668e-04 4.429331165738403797e-04 2.103367296513170004e-05 6.264176918193697929e-04 2.005872011068277061e-05 1.239690755028277636e-04 -4.031354910694062710e-05 5.381407390814274549e-05 -2.074405201710760593e-04 2.059485123027116060e-04 2.154601097572594881e-04 3.675116749946027994e-05 2.631759271025657654e-04
6.439125863835215569e-04 7.705539464950561523e-04 8.299558539874851704e-04 5.842630635015666485e-04 7.282314472831785679e-04 -1.299440045841038227e-04 3.260100027546286583e-03 -3.110850957455113530e-05 1.045174431055784225e-03 2.382992388447746634e-04 4.909777780994772911e-04 2.558457345003262162e-05 2.565847244113683701e-04 4.730354339699260890e-05 5.835263291373848915e-04 6.266137934289872646e-04 3.984268405474722385e-04 -1.672402286203578115e-04 5.408056313171982765e-04 2.855477796401828527e-04 7.857593009248375893e-04 3.295970964245498180e-04 4.128127329749986529e-06 1.475272292736917734e-04 1.272662339033558965e-04 1.340902672382071614e-04 2.904514622059650719e-05 1.257615713257109746e-05 -2.419908123556524515e-04 3.610039711929857731e-04 3.351508639752864838e-04
1.101188827306032181e-03 2.224620402557775378e-04 7.314722752198576927e-04 2.379443030804395676e-04 8.116857497952878475e-04 6.125920917838811874e-04 1.193568314192816615e-04 3.042417811229825020e-03 -4.483881348278373480e-04 6.457061390392482281e-04 1.314925757469609380e-04 3.708730801008641720e-04 6.435190443880856037e-04 2.376928168814629316e-04 -6.936055433470755816e-05 1.668625045567750931e-04 2.410019224043935537e-04 2.717682800721377134e-04 1.608796592336148024e-04 5.381353548727929592e-04 1.766934001352638006e-04 -1.706369075691327453e-04 1.153852645074948668e-04 2.643053885549306870e-04 9.640536154620349407e-05 4.219512338750064373e-04 4.664524021791294217e-05 4.099826401215977967e-05 -3.120116016361862421e-04 4.518640635069459677e-04 5.585976759903132915e-04
3.325218858662992716e-04 2.293660072609782219e-04 7.447125972248613834e-04 2.061524282908067107e-04 5.671061808243393898e-04 5.716928862966597080e-04 7.085069082677364349e-04 1.557276555104181170e-04 3.123599570244550705e-03 -4.608965246006846428e-04 3.792587085627019405e-04 7.454147998942062259e-05 5.159765132702887058e-04 3.764402063097804785e-04 6.752377958036959171e-04 3.708801232278347015e-04 4.907918628305196762e-04 -5.553530172619502991e-06 1.480142964283004403e-04 2.582272863946855068e-04 9.142945054918527603e-05 3.240028454456478357e-04 4.865077498834580183e-04 -3.833055961877107620e-05 8.438191798632033169e-06 7.152504986152052879e-05 -2.628729271236807108e-05 -3.036794951185584068e-04 -9.355444490211084485e-05 3.053424006793648005e-04 8.499558316543698311e-05
-1.074071769835427403e-04 4.581843677442520857e-04 4.592175537254661322e-04 4.758660506922751665e-04 4.636481171473860741e-04 4.863734066020697355e-04 5.468626040965318680e-04 5.398839712142944336e-04 -3.085629141423851252e-04 5.703008733689785004e-03 -1.414445927366614342e-03 4.766794736497104168e-04 1.987169962376356125e-04 4.342891334090381861e-04 2.979896380566060543e-04 7.510851137340068817e-04 1.866855745902284980e-04 5.983690498396754265e-04 1.477678742958232760e-04 -2.518491819500923157e-04 1.496443728683516383e-04 6.544899079017341137e-04 1.048266640282236040e-04 7.362305186688899994e-04 1.728131755953654647e-04 1.356677094008773565e-04 4.369243106339126825e-05 2.466659061610698700e-04 3.021387383341789246e-04 -9.412969666300341487e-05 2.276454615639522672e-04
