# #fake COV
2.113143727183341980e-02 -1.071632653474807739e-02 1.932532759383320808e-03 4.041165229864418507e-04 9.954523993656039238e-04 4.097629280295222998e-04 6.804962758906185627e-04 7.387581281363964081e-04 5.939459661021828651e-04 6.906939670443534851e-04 9.003902086988091469e-04 7.255926029756665230e-04 6.336224032565951347e-04 2.544331364333629608e-04 3.663028182927519083e-04 3.439066640567034483e-04 5.684690549969673157e-04 2.206206263508647680e-04 3.282504039816558361e-04 1.648268953431397676e-04 1.909806160256266594e-04 -8.538475958630442619e-05 2.122879086527973413e-04 1.373923441860824823e-04 2.174472901970148087e-04 3.648948331829160452e-04 -2.714175498113036156e-04 9.897025302052497864e-05 7.496512262150645256e-05 1.700088032521307468e-04 2.309801056981086731e-04
-1.085982285439968109e-02 2.800805307924747467e-02 -2.287179930135607719e-03 1.892839092761278152e-03 -5.957571556791663170e-05 7.886803359724581242e-05 2.818000502884387970e-04 1.680362329352647066e-04 6.222120719030499458e-04 5.875635542906820774e-04 4.127053543925285339e-04 1.108355354517698288e-04 5.212138639762997627e-04 6.510302191600203514e-04 4.649671318475157022e-04 3.040317678824067116e-04 3.685184929054230452e-04 4.462748474907130003e-04 3.222634841222316027e-04 2.901392290368676186e-04 3.897921706084161997e-04 4.100129299331456423e-04 6.669951835647225380e-05 3.359274996910244226e-04 -2.010337266256101429e-05 -9.294878691434860229e-05 -6.881338777020573616e-05 6.139418110251426697e-05 -3.408381890039891005e-04 2.846196875907480717e-04 9.361238335259258747e-05
1.617667614482343197e-03 -2.282022032886743546e-03 6.164414808154106140e-03 -1.842901227064430714e-03 1.551663968712091446e-03 1.925137767102569342e-04 7.037617615424096584e-04 7.647351594641804695e-04 6.348030874505639076e-04 6.727407453581690788e-04 4.431267152540385723e-04 1.045125682139769197e-04 6.851059151813387871e-05 5.801820661872625351e-04 2.254982828162610531e-04 2.435604546917602420e-04 7.363215554505586624e-04 8.839252404868602753e-05 8.125171007122844458e-05 3.987205564044415951e-04 6.376696983352303505e-04 6.174248992465436459e-04 2.461334806866943836e-04 2.284755464643239975e-05 1.654470688663423061e-04 8.160348079400137067e-05 -5.217469879426062107e-05 9.356677765026688576e-06 2.162397431675344706e-04 8.973281364887952805e-05 3.213484305888414383e-04
4.589032032527029514e-04 1.367146382108330727e-03 -1.424713176675140858e-03 5.297426134347915649e-03 -9.734180639497935772e-04 7.937773480080068111e-04 5.309471162036061287e-04 4.372427356429398060e-04 4.481673240661621094e-04 5.139115964993834496e-04 6.139167235232889652e-04 5.429980810731649399e-04 5.836618365719914436e-04 3.122987982351332903e-04 2.229692181572318077e-04 4.340055165812373161e-04 6.007349584251642227e-04 3.580114862415939569e-04 4.082092200405895710e-04 2.059631806332617998e-04 5.136395338922739029e-04 2.133412199327722192e-04 6.103387568145990372e-05 3.562256461009383202e-04 7.522573287133127451e-05 -1.037096226355060935e-04 2.125150058418512344e-05 -2.236731234006583691e-05 2.439913805574178696e-05 3.703130059875547886e-04 7.061110227368772030e-05
1.196619938127696514e-03 -3.205778193660080433e-04 1.285198959521949291e-03 -4.696902469731867313e-04 7.275461684912443161e-03 -4.392206610646098852e-04 9.068868821486830711e-04 8.253168198280036449e-04 9.682641830295324326e-04 1.626782759558409452e-04 8.124835439957678318e-04 1.962843816727399826e-04 6.856616819277405739e-04 3.222194500267505646e-04 5.829449510201811790e-04 4.682223370764404535e-04 1.377843873342499137e-04 4.183582495898008347e-04 3.551405679900199175e-04 1.081099326256662607e-04 5.379866342991590500e-04 8.005694253370165825e-04 1.083281968021765351e-04 4.172501212451606989e-04 3.613980952650308609e-04 2.105628227582201362e-04 -2.741471980698406696e-04 -1.446232345188036561e-04 1.059251371771097183e-05 1.944979885593056679e-06 3.330244799144566059e-04
7.340135052800178528e-04 4.172279732301831245e-04 3.712528268806636333e-04 6.668957648798823357e-04 -8.169118082150816917e-04 3.021845361217856407e-03 -4.311574739404022694e-04 8.855024934746325016e-04 5.875698989257216454e-04 5.323984660208225250e-04 6.964136846363544464e-04 4.085148975718766451e-05 7.100387592799961567e-04 1.300435396842658520e-04 3.092527622357010841e-04 3.895705594914034009e-05 2.587894559837877750e-04 3.914793778676539660e-04 2.092280337819829583e-04 2.064303407678380609e-04 9.575061267241835594e-05 3.847427433356642723e-04 -1.007471582852303982e-04 4.155526112299412489e-04 2.134388778358697891e-04 8.521908603142946959e-05 3.056959831155836582e-04 2.114599337801337242e-04 -1.198169775307178497e-05 -6.187648978084325790e-05 9.686384146334603429e-05
7.825618376955389977e-04 3.347181773278862238e-04 8.307347306981682777e-04 4.946039989590644836e-04 1.160200452432036400e-03 -6.530704558826982975e-05 3.848568769171833992e-03 -1.781587052391842008e-04 7.227543392218649387e-04 5.441234679892659187e-05 7.211490301415324211e-04 3.174667654093354940e-04 7.551792659796774387e-04 4.007820680271834135e-04 2.237486478406935930e-05 6.984432693570852280e-04 4.673107760027050972e-04 3.922985051758587360e-04 8.579935092711821198e-05 4.478576884139329195e-04 3.957047010771930218e-04 4.600309766829013824e-04 2.806321426760405302e-04 2.627105859573930502e-04 -1.657908869674429297e-04 1.287131162825971842e-04 -6.578053580597043037e-05 1.212796632898971438e-04 7.578986696898937225e-06 1.076437765732407570e-04 1.810148241929709911e-04
7.089028367772698402e-04 1.440292107872664928e-04 3.850787470582872629e-04 5.993694067001342773e-04 3.612192813307046890e-04 4.613341297954320908e-04 -2.726726816035807133e-04 3.232177346944808960e-03 1.315561530645936728e-04 5.838463548570871353e-04 9.611538844183087349e-04 -1.971971505554392934e-04 4.065531829837709665e-04 1.340065646218135953e-04 3.585247322916984558e-04 4.366986395325511694e-04 1.642859424464404583e-04 5.586067709373310208e-05 5.283852806314826012e-04 5.131239304319024086e-04 -3.433420497458428144e-04 3.040799056179821491e-04 3.702102985698729753e-04 -1.453180739190429449e-04 2.216337015852332115e-04 -1.048874401021748781e-04 -8.989559137262403965e-05 1.341512834187597036e-04 9.373138891533017159e-05 -1.250677305506542325e-04 2.476982772350311279e-04
7.492980803363025188e-04 3.334472421556711197e-04 5.653026746585965157e-04 5.664905183948576450e-04 6.259123911149799824e-04 1.486052788095548749e-04 5.411164602264761925e-04 -2.443958655931055546e-04 3.165674395859241486e-03 -6.300755776464939117e-04 6.536275614053010941e-04 2.739865158218890429e-04 5.046841688454151154e-04 3.605214296840131283e-04 4.936570767313241959e-04 2.189477090723812580e-04 4.060440405737608671e-04 2.301528293173760176e-04 2.796219487208873034e-04 6.068899529054760933e-05 9.340362157672643661e-05 -8.074808283708989620e-05 1.527590793557465076e-04 1.974544138647615910e-04 -7.143040420487523079e-06 1.519407960586249828e-04 -8.307711686939001083e-05 1.390459656249731779e-04 -2.483642892912030220e-04 2.349260321352630854e-04 2.918417449109256268e-04
4.104773106519132853e-04 3.267483261879533529e-04 6.372805219143629074e-04 7.865745574235916138e-04 2.663609338924288750e-04 2.416347560938447714e-04 3.723817644640803337e-04 6.116311415098607540e-04 -3.486671485006809235e-04 5.615247879177331924e-03 -1.397280138917267323e-03 6.878105341456830502e-04 1.289577339775860310e-04 2.737379400059580803e-04 3.374568186700344086e-04 2.528440090827643871e-04 4.750011721625924110e-04 9.502419561613351107e-05 4.462723445612937212e-04 6.322971312329173088e-04 2.466951264068484306e-04 3.669567813631147146e-04 1.903742668218910694e-04 4.575923085212707520e-04 8.298669126816093922e-05 4.860293847741559148e-05 -3.643105737864971161e-04 3.335730871185660362e-04 7.333816029131412506e-05 -1.611912375665269792e-05 1.396929728798568249e-04
