7.297243540627991187e-01 2.361203193664550781e+01 1.612095534801483154e-01
6.400333534054936102e-01 2.323860168457031250e+01 1.567493379116058350e-01
1.629776070860087911e+00 2.735939216613769531e+01 2.059710919857025146e-01
1.013416330130458620e+00 2.479318237304687500e+01 1.753185093402862549e-01
8.979055958548709526e-01 2.431225395202636719e+01 1.695736944675445557e-01
1.352761796385232973e+00 2.620604705810546875e+01 1.921943724155426025e-01
1.528798474212911263e+00 2.693897438049316406e+01 2.009489834308624268e-01
1.981252694583102159e-01 2.053217697143554688e+01 1.319432556629180908e-01
1.741751910963008632e+00 2.782560729980468750e+01 2.115399539470672607e-01
6.425791167620180655e-01 2.324920082092285156e+01 1.568758189678192139e-01
3.181523108702983826e-01 2.189845085144042969e+01 1.407418549060821533e-01
9.472847686557583913e-01 2.451784324645996094e+01 1.720297038555145264e-01
1.328626496230113307e+00 2.610555839538574219e+01 1.909942328929901123e-01
6.118936396960239499e-02 1.726771545410156250e+01 1.221055760979652405e-01
1.165098692005276826e+00 2.542471122741699219e+01 1.828618943691253662e-01
8.278221883584324647e-01 2.402046203613281250e+01 1.660883724689483643e-01
1.116205913490214030e+00 2.522114753723144531e+01 1.804303228855133057e-01
8.967998665220886512e-01 2.430764961242675781e+01 1.695186197757720947e-01
1.213103010107749125e+00 2.562457656860351562e+01 1.852488815784454346e-01
1.080972476405121174e+00 2.507444953918457031e+01 1.786778867244720459e-01
1.839331489155890731e+00 2.823187446594238281e+01 2.163924276828765869e-01
1.295929673785078062e+00 2.596942520141601562e+01 1.893679797649383545e-01
2.200550951352457929e-01 2.092478561401367188e+01 1.340176761150360107e-01
2.170026378542466716e-02 1.605334091186523438e+01 1.203147843480110168e-01
7.055358048050319741e-01 2.351132392883300781e+01 1.600067913532257080e-01
1.996974658056051233e+00 2.888822746276855469e+01 2.242317497730255127e-01
6.148629538737870881e-02 1.727684783935546875e+01 1.221189275383949280e-01
1.778512637817998954e+00 2.797866058349609375e+01 2.133677303791046143e-01
9.145002796552903490e-01 2.438134574890136719e+01 1.703989803791046143e-01
1.239595787882634692e-01 1.919803428649902344e+01 1.249519959092140198e-01
1.131015042313582075e+00 2.528280448913574219e+01 1.811666786670684814e-01
9.783372160548478025e-01 2.464713096618652344e+01 1.735735833644866943e-01
1.217750702106582761e+00 2.564392662048339844e+01 1.854802072048187256e-01
1.098061352119522827e+00 2.514559745788574219e+01 1.795278489589691162e-01
1.279417507881914773e+00 2.590067481994628906e+01 1.885466873645782471e-01
9.845454684305421367e-02 1.841369819641113281e+01 1.237956061959266663e-01
7.155641661242870821e-01 2.355307579040527344e+01 1.605059802532196045e-01
1.625186574533896255e+00 2.734028816223144531e+01 2.057425081729888916e-01
1.240382680124726855e+00 2.573815345764160156e+01 1.866056025028228760e-01
4.523309923148655098e-01 2.245710563659667969e+01 1.474146544933319092e-01
6.236626003522562911e-01 2.317044448852539062e+01 1.559347808361053467e-01
1.726739444507931598e+00 2.776309967041015625e+01 2.107929885387420654e-01
1.957704873366635789e+00 2.872472953796386719e+01 2.222790420055389404e-01
6.593385339300028569e-01 2.331898117065429688e+01 1.577095091342926025e-01
1.580758876410846669e+00 2.715531349182128906e+01 2.035330832004547119e-01
9.779367917520884745e-01 2.464546394348144531e+01 1.735536158084869385e-01
1.712847681372251518e-01 2.005165481567382812e+01 1.294040381908416748e-01
9.823163651793400675e-01 2.466369819641113281e+01 1.737717688083648682e-01
9.083522821043235052e-01 2.435574722290039062e+01 1.700935065746307373e-01
9.432324919541290598e-01 2.450097465515136719e+01 1.718280613422393799e-01
2.046085156975812058e-01 2.064824867248535156e+01 1.325565874576568604e-01
7.058137175865140112e-01 2.351247978210449219e+01 1.600205004215240479e-01
2.909297489719169238e-01 2.178511238098144531e+01 1.393881142139434814e-01
8.319534778316097778e-01 2.403766250610351562e+01 1.662938892841339111e-01
8.858394067845691833e-01 2.426201629638671875e+01 1.689737737178802490e-01
1.928702896883079720e+00 2.860397529602050781e+01 2.208370268344879150e-01
1.373925648386709053e-01 1.944488716125488281e+01 1.261985599994659424e-01
2.542860473242030128e-01 2.153761863708496094e+01 1.372553408145904541e-01
9.541915399267559827e-01 2.454659843444824219e+01 1.723735630512237549e-01
9.051202346675888410e-01 2.434229469299316406e+01 1.699325144290924072e-01
6.107152000074567155e-02 1.726409339904785156e+01 1.221003904938697815e-01
1.434589420982215646e+00 2.654673576354980469e+01 1.962640583515167236e-01
1.189256093285818494e+00 2.552528953552246094e+01 1.840628683567047119e-01
1.412367579394273598e+00 2.645421028137207031e+01 1.951587498188018799e-01
5.060734004108002893e-03 1.554163074493408203e+01 1.195673123002052307e-01
5.275966213611689160e-01 2.277047157287597656e+01 1.511575877666473389e-01
5.236303701543623124e-01 2.275395965576171875e+01 1.509605944156646729e-01
1.446803759639560205e+00 2.659759140014648438e+01 1.968714296817779541e-01
1.330412789153543329e-01 1.936698341369628906e+01 1.257867515087127686e-01
6.595808665860054543e-01 2.331998634338378906e+01 1.577217280864715576e-01
6.272833069519618832e-01 2.318551826477050781e+01 1.561155021190643311e-01
1.125677183769881351e+00 2.526058006286621094e+01 1.809011995792388916e-01
1.766664598228697480e+00 2.792933273315429688e+01 2.127784788608551025e-01
1.329871086963315463e+00 2.611073875427246094e+01 1.910563409328460693e-01
1.095305692659693353e+00 2.513412666320800781e+01 1.793908178806304932e-01
1.389336370725618997e+00 2.635832214355468750e+01 1.940136849880218506e-01
2.016556455820996963e-01 2.059538269042968750e+01 1.322773396968841553e-01
4.942001389209547124e-01 2.263142585754394531e+01 1.494968235492706299e-01
1.130237837691811187e+00 2.527956581115722656e+01 1.811281740665435791e-01
9.784262545299218239e-01 2.464750289916992188e+01 1.735782921314239502e-01
6.570801316845176210e-01 2.330957603454589844e+01 1.575969755649566650e-01
1.642328372763531386e+00 2.741165351867675781e+01 2.065949738025665283e-01
1.882950598030816325e+00 2.841348457336425781e+01 2.185618579387664795e-01
3.825682367944664986e-01 2.216664695739746094e+01 1.439453661441802979e-01
1.221729851496420549e+00 2.566049766540527344e+01 1.856777966022491455e-01
1.088778648477032762e+00 2.510695075988769531e+01 1.790658533573150635e-01
1.358016438409779258e+00 2.622792243957519531e+01 1.924559772014617920e-01
4.526470790302110636e-01 2.245842170715332031e+01 1.474305689334869385e-01
1.823086298048539611e-01 2.024901390075683594e+01 1.304471194744110107e-01
6.903830292603996277e-01 2.344823265075683594e+01 1.592533886432647705e-01
1.751506191644806476e+00 2.786621475219726562e+01 2.120245993137359619e-01
1.417922389175799491e+00 2.647734260559082031e+01 1.954350769519805908e-01
1.932114774862188078e+00 2.861818122863769531e+01 2.210064232349395752e-01
1.196485206955418157e+00 2.555538940429687500e+01 1.844224035739898682e-01
4.438056176136158104e-01 2.242160987854003906e+01 1.469904482364654541e-01
1.536784720494390744e+00 2.697221946716308594e+01 2.013461291790008545e-01
6.320779987702718206e-01 2.320548057556152344e+01 1.563535630702972412e-01
9.053914653688770464e-01 2.434342002868652344e+01 1.699460446834564209e-01
