1.384881439565790462e+00 3.683800101280212402e-01 1.130706146359443665e-01
1.720220677524963104e+00 3.405522704124450684e-01 1.099647507071495056e-01
1.128212832473033611e+00 3.920168578624725342e-01 1.139437332749366760e-01
1.448599964439314380e+00 3.631046414375305176e-01 1.124714240431785583e-01
1.398369028490378252e+00 3.672633171081542969e-01 1.129437610507011414e-01
4.215013641744600470e-01 4.353560805320739746e-01 8.757394552230834961e-02
1.586342074166740890e+00 3.517008125782012939e-01 1.111763343214988708e-01
1.900119520141856366e-01 4.188945889472961426e-01 9.019058197736740112e-02
6.960595118040084905e-01 4.583786725997924805e-01 1.075608059763908386e-01
9.899887829551152763e-01 4.102450311183929443e-01 1.156685799360275269e-01
1.496885936565502506e+00 3.591069877147674561e-01 1.120174303650856018e-01
1.166591739297059283e+00 3.883515000343322754e-01 1.138976737856864929e-01
1.692573668932868980e+00 3.428584337234497070e-01 1.102118566632270813e-01
6.034026835218111451e-01 4.759085774421691895e-01 1.041800379753112793e-01
5.886464841193683739e-02 4.133650362491607666e-01 9.246241301298141479e-02
1.721348178180779342e-01 4.177475571632385254e-01 9.039353579282760620e-02
1.376740880342745221e+00 3.690539896488189697e-01 1.131471022963523865e-01
1.632160757288062758e+00 3.478982746601104736e-01 1.107520982623100281e-01
3.882676869349166449e-01 4.326612353324890137e-01 8.827713131904602051e-02
9.117279512695344312e-01 4.194910526275634766e-01 1.153958439826965332e-01
9.284563492275155205e-01 4.179830253124237061e-01 1.157995238900184631e-01
2.221805401321137463e-01 4.209586381912231445e-01 8.982528001070022583e-02
1.476621492397456992e+00 3.607847094535827637e-01 1.122080013155937195e-01
3.426586665745037230e-01 4.295877516269683838e-01 8.891797810792922974e-02
1.251229892405049338e+00 3.802684247493743896e-01 1.137960925698280334e-01
1.513155474669344747e+00 3.577599525451660156e-01 1.118644550442695618e-01
1.866261729567679772e-01 4.186773598194122314e-01 9.022904187440872192e-02
1.329012921358934340e+00 3.730054497718811035e-01 1.135958805680274963e-01
1.177678285979945727e+00 3.872928023338317871e-01 1.138844117522239685e-01
5.813745514091006594e-01 4.693498611450195312e-01 9.993295371532440186e-02
5.679612135883693735e-01 4.636546969413757324e-01 9.753818064928054810e-02
7.353008955556241677e-01 4.510038197040557861e-01 1.066709682345390320e-01
1.809529657090191090e+00 3.336279988288879395e-01 1.099952980875968933e-01
1.809198516880849539e+00 3.336496055126190186e-01 1.099888011813163757e-01
7.083231376969350013e-01 4.550279080867767334e-01 1.070159599184989929e-01
1.525916054061896343e+00 3.567035198211669922e-01 1.117444708943367004e-01
1.887338719511276963e+00 3.285445272922515869e-01 1.115183010697364807e-01
1.150864301549206381e+00 3.898535966873168945e-01 1.139165684580802917e-01
2.293604613280204596e-01 4.214192926883697510e-01 8.974371105432510376e-02
1.133572411861327067e+00 3.915050923824310303e-01 1.139373108744621277e-01
2.501700186729476361e-01 4.227545261383056641e-01 8.950743079185485840e-02
1.611881388141083171e-01 4.170986413955688477e-01 9.049036353826522827e-02
1.900119520141856366e-01 4.188945889472961426e-01 9.019058197736740112e-02
1.337646614246758237e+00 3.722907006740570068e-01 1.135146841406822205e-01
5.952855291684187033e-01 4.743113219738006592e-01 1.024478897452354431e-01
6.569625517752315513e-01 4.693152904510498047e-01 1.096349731087684631e-01
1.202850770479553022e+00 3.848887681961059570e-01 1.138541325926780701e-01
1.404343585290132923e+00 3.667686581611633301e-01 1.128875985741615295e-01
1.224271958699047813e+00 3.828429877758026123e-01 1.138284131884574890e-01
9.136609417739012251e-01 4.192621707916259766e-01 1.154706776142120361e-01
4.603864936641868244e-01 4.395629465579986572e-01 8.682909607887268066e-02
1.964053642015146206e+00 3.235326707363128662e-01 1.130198761820793152e-01
4.215013641744600470e-01 4.353560805320739746e-01 8.757394552230834961e-02
1.697675031725470074e+00 3.424328863620758057e-01 1.101662293076515198e-01
1.363282073512216197e+00 3.701682686805725098e-01 1.132736131548881531e-01
1.697766146024909606e+00 3.424253165721893311e-01 1.101654246449470520e-01
1.935067903725935068e+00 3.254263699054718018e-01 1.124524995684623718e-01
1.877492678964879591e+00 3.291878402233123779e-01 1.113254949450492859e-01
1.985928114541451350e+00 3.221036493778228760e-01 1.134479567408561707e-01
2.219004665341572924e-01 4.209406673908233643e-01 8.982848376035690308e-02
1.390461808681051625e-01 4.159290492534637451e-01 9.061246365308761597e-02
3.969942996186639483e-01 4.331480264663696289e-01 8.807086944580078125e-02
1.586342074166740890e+00 3.517008125782012939e-01 1.111763343214988708e-01
1.641207711001602121e+00 3.471437096595764160e-01 1.106711849570274353e-01
1.148472841141817025e+00 3.900819718837738037e-01 1.139193996787071228e-01
1.634968502194931617e+00 3.476641178131103516e-01 1.107269749045372009e-01
1.996803714348913239e+00 3.213931024074554443e-01 1.136608347296714783e-01
1.701846027410324869e+00 3.420850932598114014e-01 1.101289764046669006e-01
1.959279885739704241e+00 3.238445520401000977e-01 1.129263713955879211e-01
5.136456231594510591e-02 4.133475422859191895e-01 9.282264858484268188e-02
1.175354312234331289e+00 3.875147998332977295e-01 1.138871237635612488e-01
9.275071401527528181e-01 4.180523455142974854e-01 1.157849431037902832e-01
2.363261480490628785e-01 4.218662381172180176e-01 8.966464549303054810e-02
8.459676095041028798e-01 4.290977120399475098e-01 1.128377467393875122e-01
1.881659479541341273e+00 3.289155662059783936e-01 1.114070490002632141e-01
5.403377583474864299e-01 4.496196806430816650e-01 9.042933583259582520e-02
1.258254695025317282e+00 3.795975148677825928e-01 1.137876138091087341e-01
1.370468918892639554e+00 3.695732653141021729e-01 1.132060810923576355e-01
1.355436724152626837e+00 3.708178400993347168e-01 1.133474782109260559e-01
1.157509584624674126e-01 4.146985709667205811e-01 9.074088186025619507e-02
7.343307996228294332e-01 4.512117505073547363e-01 1.066125631332397461e-01
3.182008209321207648e-01 4.277618229389190674e-01 8.906416594982147217e-02
5.551345845906510146e-01 4.569717049598693848e-01 9.406425803899765015e-02
7.011805748994557330e-01 4.569051861763000488e-01 1.074148714542388916e-01
1.371777751275020663e-01 4.158303141593933105e-01 9.062273055315017700e-02
2.097165163924379350e-01 4.201588928699493408e-01 8.996679633855819702e-02
7.523798092906968105e-01 4.473371207714080811e-01 1.076976135373115540e-01
1.611124339833174712e+00 3.496490418910980225e-01 1.109433546662330627e-01
1.703135238751032787e+00 3.419775068759918213e-01 1.101173833012580872e-01
9.063344694105721633e-01 4.201296865940093994e-01 1.151871308684349060e-01
5.019916207213963588e-01 4.401342272758483887e-01 8.524014055728912354e-02
1.858000578756346055e+00 3.304612934589385986e-01 1.109440848231315613e-01
1.085199090520347021e+00 3.961247801780700684e-01 1.139953956007957458e-01
5.929133065438163541e-01 4.735569357872009277e-01 1.019445657730102539e-01
3.070592353339434144e-01 4.269300699234008789e-01 8.913076668977737427e-02
7.164013486733211700e-01 4.537542462348937988e-01 1.064999252557754517e-01
1.050725761718847240e+00 4.010995626449584961e-01 1.145853549242019653e-01
1.085199090520347021e+00 3.961247801780700684e-01 1.139953956007957458e-01
1.258254695025317282e+00 3.795975148677825928e-01 1.137876138091087341e-01
1.077763824912477908e+00 3.970624804496765137e-01 1.140802800655364990e-01
